,create_time,summary,description,method,bug_report_url,commit_url,commit_id,pre_commit_id,is_bias
105,2007-06-15 09:57 EDT by,[ataspectj] @AspectJ style inter-type declaration causes false compiler error during incremental build,"Build ID: M20070212-1330

Steps To Reproduce:
Use @DeclareParents to introduce a default interface implementation to an existing type.  

A full build compiles cleanly and works as expected.  An incremental build causes the following type of compile error: ""The type FooImpl must implement the inherited abstract method Test.methodA()"".  

In this example FooImpl is the class we are introducing a default implementation of the Test interface which defines the method ""methodA"".


More information:
See attached zip for a complete set of files to reproduce.

I can repoduce this bug with AJDT 1.4.2.200705221209 for Eclipse 3.2.2 as well as AJDT 1.5RC1 for Eclipse 3.3RC1",tests#src#org#aspectj#systemtest#incremental#tools#MultiProjectIncrementalTests.java#void#testAspectPath_pr247742_c16#;tests#src#org#aspectj#systemtest#incremental#tools#MultiProjectIncrementalTests.java#void#testBrokenCodeCompilation#,https://bugs.eclipse.org/bugs/show_bug.cgi?id=192877,https://github.com/eclipse/org.aspectj/commit/9b68a31,9b68a31302174ba06218e5e1182653297f722110,aca78f796d64583e8d17aac0bff6f6e502bbafa4,not localized
106,2008-09-02 18:22 EDT by,FindBugs reporting another optimization,Ben Hale reported that FindBugs was producing a warning about a dead store to a local variable (a variable that is never then read within the method).  This bug is to investigate and hopefully remove the dead store.,"weaver#src#org#aspectj#weaver#bcel#BcelShadow.java#void#weaveAroundInline#BcelAdvice,boolean;weaver#src#org#aspectj#weaver#bcel#BcelShadow.java#Var#getArgVar#int;weaver#src#org#aspectj#weaver#bcel#BcelShadow.java#void#initializeArgVars#;weaver#src#org#aspectj#weaver#bcel#BcelShadow.java#BcelShadow#makeMethodExecution#BcelWorld,LazyMethodGen;weaver#src#org#aspectj#weaver#bcel#BcelShadow.java#boolean#arg0HoldsThis#;weaver#src#org#aspectj#weaver#bcel#BcelShadow.java#UnresolvedType#ensureTargetTypeIsCorrect#UnresolvedType;weaver#src#org#aspectj#weaver#bcel#BcelShadow.java#void#initializeTargetAnnotationVars#",https://bugs.eclipse.org/bugs/show_bug.cgi?id=246021,https://github.com/eclipse/org.aspectj/commit/78a483d,78a483d0aed48c974a4a2408f9e1adb2822d1242,805fc1b71a6601c0bb9106465600a19017ea5bfb,not localized
107,2008-08-15 13:54 EDT by,I cannot aspect code written in SJPP-based encoding,"Created  attachment 110112   [details] 
sjpp.jar to parse encoding

I cannot aspect code written in SJPP-based encoding

However, I *can* compile the code fine:
-  if I remove Aspect nature from my project, or
-  using command line ajc (of slightly newer version of AspectJ). i.e.,
      ajc.bat -J-Dpp.charset=%USERPROFILE%\pp.charset.properties -encoding MY_ENCODING -d out ...

Adding ""-encoding MY_ENCODING"" to AspectJ non-standard compiler options did *not* help.


source code: 
------------

public class Foo {
   public static void main(String [] args) {
#ifdef A_MACRO
      System.out.println(""ok!"");
#endif
   }
}

errors reported by ""Problems"" view:
-----------------------------------

	Severity and Description	Path	Resource	Location	Creation Time	Id
	A_MACRO cannot be resolved to a type	encoded/src	Foo.java	line 3	1218821924326	474099
	out cannot be resolved	encoded/src	Foo.java	line 4	1218821924326	474101
	Syntax error on token ""."", ; expected	encoded/src	Foo.java	line 4	1218821924326	474100
	Syntax error on token ""Invalid Character"", @ expected	encoded/src	Foo.java	line 3	1218821924326	474098
	Syntax error, insert "";"" to complete Statement	encoded/src	Foo.java	line 4	1218821924326	474102


project encoding:
-----------------

	Set to: MY_ENCODING

%USERPROFILE%/pp.charset.properties:
------------------------------------

	charset = MY_ENCODING

	MY_ENCODING.defines = A_MACRO

My Eclipse environment is:
--------------------------

*	Eclipse AspectJ Development Tools
	Version: 1.5.2.200804241330
	AspectJ version [for Eclipse]: 1.6.0.20080423100000

*	AspectJ version [for ajc]: AspectJ Compiler 1.6.1 (1.6.1 - Built: Thursday Jul 3, 2008 at 18:35:41 GMT) - Eclipse Compiler 0.785_R33x, 3.3

*	Eclipse v3.3.2 M20080221-1800

*	C:\jdk1.5\jre\lib\ext\sjpp.jar (see attached)",org.aspectj.ajdt.core#src#org#aspectj#ajdt#internal#core#builder#AjBuildConfig.java#void#installGlobals#AjBuildConfig,https://bugs.eclipse.org/bugs/show_bug.cgi?id=244321,https://github.com/eclipse/org.aspectj/commit/d5c2ead,d5c2eadfa5e873ae300b52c0ecd86a3a8dedd088,e2b5e57abadc945b54050f98329b1087ac7469ee,not localized
108,2008-01-21 21:05,Typo in point example,"Build ID: 3.3.1.1

Steps To Reproduce:
1. Install AspectJ
2. Navigate to the examples/introduction directory
3. Method in Point.java


More information:
protected void makeRectangular(){
      if (!rectangular) {
	 x = rho * Math.sin(theta);
	 y = rho * Math.cos(theta);
	 rectangular = true;
      }
   }

x and y should be interchanged in the method above, mathetimatical definition. For reference:  http://en.wikipedia.org/wiki/Trigonometric_function  .. please look at Right Triangle Definitions.",docs#dist#doc#examples#introduction#Point.java#void#makeRectangular#,https://bugs.eclipse.org/bugs/show_bug.cgi?id=216067,https://github.com/eclipse/org.aspectj/commit/6d906dc,6d906dc563e78f9a4a21bc61f27ca406b065a6b8,9e8236201e7e67f5add224e61c915bab82eb4273,fully localized
109,2008-06-26 15:05 EDT by,Allow the ltw configuration to be directly specified rather than discovered on the classpath,"Currently the property:

org.aspectj.weaver.loadtime.configuration

can be set to name the ltw configuration file that the loadtime weaver searches for.  The default value is:

META-INF/aop.xml;META-INF/aop-ajc.xml;org/aspectj/aop.xml

and the weaver searches the classpath for .xml files matching any of those three possibilities.

A typical override might therefore be:

-Dorg.aspectj.weaver.loadtime.configuration=META-INF/overhere.xml

however the weaver will still only look for it on the classpath.

In some environments the ltw user may just want to name the aop config file to use, and not be forced to include it on the classpath.

We have had the suggestion to make it protocol based, which i like, but for now I would just allow support for 'file:'.  If file: is the prefix, it will be treated as direct reference to the file to use, otherwise it will be searched for.

This change would mean all existing uses of the override will be fine, but new users will be all to exploit the flexibility of naming their configuration directly.",loadtime#src#org#aspectj#weaver#loadtime#ClassLoaderWeavingAdaptor.java#List#parseDefinitions#ClassLoader,https://bugs.eclipse.org/bugs/show_bug.cgi?id=238666,https://github.com/eclipse/org.aspectj/commit/df49b5c,df49b5c64ad56dcb67424bbcdbe27976c5b77477,84ac656f3c14285968fda4c83f09201d04571f70,not localized
110,2008-05-01 14:00 EDT by,SourceTypeBinding.sourceStart() NPE,"java.lang.NullPointerException
at org.aspectj.org.eclipse.jdt.internal.compiler.lookup.SourceTypeBinding.sourceStart(SourceTypeBinding.java:1514)
at org.aspectj.org.eclipse.jdt.internal.compiler.lookup.MethodBinding.sourceStart(MethodBinding.java:988)
at org.aspectj.ajdt.internal.compiler.lookup.EclipseSourceType.fillDeclaredMembers(EclipseSourceType.java:243)
at org.aspectj.ajdt.internal.compiler.lookup.EclipseSourceType.getDeclaredFiel ...                     IRETURN
  end public boolean isTracingModifications()

end public class com.centricsoftware.pi.core.data.reflection.Attribute",org.aspectj.ajdt.core#src#org#aspectj#ajdt#internal#compiler#lookup#EclipseSourceType.java#void#fillDeclaredMembers#,https://bugs.eclipse.org/bugs/show_bug.cgi?id=229829,https://github.com/eclipse/org.aspectj/commit/e9823aa,e9823aa074ffa69352ffcab1ef6be2b00d5accf1,3a79d88b6d101819880ecbc4696b6cd974ae0dba,fully localized
111,2008-06-20 13:07 EDT by,[migration] Unexpected problem loading an aspect built with 1.5.4,"We always support processing of old aspects.  It doesn't matter what level of AspectJ was used to build an aspect, as long as you use that version or a later version of the weaver, we can unpack it and don't require it to be rebuilt from source.  However, I've just encountered a .class apparently built with 1.5.4 that 1.6.1 cannot load.  It crashes deserializing a PointcutDeclaration.

In the data stream we have just read the numbers 1 and 3 indicating 'kinded pointcut' and then 'method-execution' and the next digit is a 0 when it should be 1-9.  We crash with a:

org.aspectj.weaver.BCException: weird kind 0
when batch building BuildConfig[null] #Files=43
	at org.aspectj.weaver.MemberKind.read(MemberKind.java:35)
	at org.aspectj.weaver.patterns.SignaturePattern.read(SignaturePattern.java:682)

The memberkind is a typesafeenum and so can never be other than 1-9.  It is the first part of a signaturepattern so hard to see how it got written out 'wrong' right now.

I've been told 1.5.4 can load this, so about to try that. Wow....1.5.4 did load it back in, how the hell.

I suspect we aren't consuming enough in 1.6.1 which then leaves us some extra that we interpret as a rogue pointcut.

Ok, in a comparison we consume one extra byte from the stream when reading it with 1.6.1 that we do not consume with 1.6.0 - at position 260.

As I got closer to it, I knew what it would be - especially when I knew it was just one byte difference.  The version check for whether the byte for 'annotation pattern relates to a parameter match' was wrong (urgh).","weaver#src#org#aspectj#weaver#patterns#AndAnnotationTypePattern.java#AnnotationTypePattern#read#VersionedDataInputStream;weaver#src#org#aspectj#weaver#patterns#OrAnnotationTypePattern.java#AnnotationTypePattern#read#VersionedDataInputStream;weaver#src#org#aspectj#weaver#patterns#WildAnnotationTypePattern.java#AnnotationTypePattern#read#VersionedDataInputStream;weaver#src#org#aspectj#weaver#patterns#NotAnnotationTypePattern.java#AnnotationTypePattern#read#VersionedDataInputStream,ISourceContext",https://bugs.eclipse.org/bugs/show_bug.cgi?id=237962,https://github.com/eclipse/org.aspectj/commit/be03167,be0316737b255f5e9d05bd76ea1e7bf973c347e1,b2d19f17228b4f874a1591932085e32c62e38ca8,not localized
112,2006-08-27 18:46 EDT by,NPE during compilation of class file with pointcuts,"I commented out a static nested aspect inside a class to let me do a rename refactoring in Eclipse. This results in the following exception, which even a full rebuild won't fix. The class does have pointcut definitions inside of it. Commenting those out avoids the problem (though it caused other syntax errors...)

java.lang.ArrayIndexOutOfBoundsException
at org.aspectj.weaver.patterns.IfPointcut.findResidueInternal(IfPointcut.java:186)
at org.aspectj.weaver.patterns.Pointcut.findResidue(Pointcut.java:269)
at org.aspectj.weaver.patterns.AndPointcut.findResidueInternal(AndPointcut.java:93)
at org.aspectj.weaver.patterns.Pointcut.findResidue(Pointcut.java:269)
at org.aspectj.weaver.patterns.AndPointcut.findResidueInternal(AndPointcut.java:93)
at or ... ses 
when weaving 
when batch building BuildConfig[C:\devel\glassbox\.metadata\.plugins\org.eclipse.ajdt.core\glassboxAgent.generated.lst] #Files=210","weaver#src#org#aspectj#weaver#patterns#IfPointcut.java#Test#findResidueInternal#Shadow,ExposedState",https://bugs.eclipse.org/bugs/show_bug.cgi?id=155347,https://github.com/eclipse/org.aspectj/commit/248962b,248962b92ffa409d11122d2504e84567c7c34354,7097e53a05b79205dc49d91c5a5cc7e7e84d62f0,fully localized
113,2008-04-16 06:24 EDT by,"AJC error, somehow connected with generics","Build ID: 1.5.0.20070607

Steps To Reproduce:
I cannot find a way to reproduce it, it's somehow ""randomic"", for example it happened to me now while creating a new class in an aspectj project, but when i then saved the .java it compiled properly. That's why I'm filing it in AJDT and not in AspectJ directly.

Based on the exception, IIUC, there is a narrowing in a generic (UnresolvedType should be something like Converter<?>, while BoundedReferenceType should be somethinf like Converter<? extends Number>), and the weaver is not handling it properly, but simply casting from one to the other .. but this are just silly assumptions.

More information:
java.lang.ClassCastException
at org.aspectj.ajdt.internal.compiler.lookup.EclipseFactory.makeTypeBinding1(EclipseFactory.java:656)
at org.aspectj.ajdt.internal.compiler.lookup.EclipseFactory.makeTypeBinding(EclipseFactory.java:579)
at org.aspectj.ajdt.internal.compiler.lookup.EclipseFactory.makeTypeBinding1(EclipseFactory.java:640)
at org.aspectj.ajdt.internal.compiler.lookup.EclipseFactory.makeTypeBinding(EclipseFactory.java:579)
at org.asp ... Worker.java:55)

Compile error: ClassCastException thrown: org.aspectj.weaver.UnresolvedType cannot be cast to org.aspectj.weaver.BoundedReferenceType",org.aspectj.ajdt.core#src#org#aspectj#ajdt#internal#compiler#lookup#EclipseFactory.java#TypeBinding#makeTypeBinding1#UnresolvedType,https://bugs.eclipse.org/bugs/show_bug.cgi?id=227295,https://github.com/eclipse/org.aspectj/commit/3b2109a,3b2109ac656e354034713b090f7d70a2d9898486,70f144da25e3d5b01f728757e5ea27b1cd0a8e56,fully localized
114,2008-05-22 13:12 EDT by,StringIndexOutOfBoundsException thrown in BcelWeaver,"Created  attachment 101560   [details] 
Core dump

A StringIndexOutOfBoundsException is thrown during weaving with the following stack trace:

java.lang.StringIndexOutOfBoundsException: String index out of range: -2
	at java.lang.String.substring(String.java:1938)
	at org.aspectj.weaver.bcel.BcelWeaver.addIfAspect(BcelWeaver.java:294)
	at org.aspectj.weaver.bcel.BcelWeaver.addAspectsFromDirectory(BcelWeaver.java:282)
	at org.aspectj.weaver.bcel.BcelWeaver.addLibraryJarFile(BcelWeaver.java:231)
	at org.aspectj.ajdt.internal.core.builder.AjBuildManager.initBcelWorld(AjBuildManager.java:803)
	at org.aspectj.ajdt.internal.core.builder.AjBuildManager.doBuild(AjBuildManager.java:243)
	at org.aspectj.ajdt.internal.core.builder.AjBuildManager.batchBuild(AjBuildManager.java:180)
	at org.aspectj.ajdt.ajc.AjdtCommand.doCommand(AjdtCommand.java:112)
	at org.aspectj.ajdt.ajc.AjdtCommand.runCommand(AjdtCommand.java:60)
	at org.aspectj.tools.ajc.Main.run(Main.java:382)
	at org.aspectj.tools.ajc.Main.runMain(Main.java:254)
	at org.aspectj.tools.ant.taskdefs.AjcTask.executeInSameVM(AjcTask.java:1303)
	at org.aspectj.tools.ant.taskdefs.AjcTask.execute(AjcTask.java:1101)
	at org.apache.tools.ant.UnknownElement.execute(UnknownElement.java:288)
	at sun.reflect.GeneratedMethodAccessor2.invoke(Unknown Source)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25)
	at java.lang.reflect.Method.invoke(Method.java:597)
	at org.apache.tools.ant.dispatch.DispatchUtils.execute(DispatchUtils.java:105)
	at org.apache.tools.ant.Task.perform(Task.java:348)
	at org.apache.tools.ant.Target.execute(Target.java:357)
	at org.apache.tools.ant.Target.performTasks(Target.java:385)
	at org.apache.tools.ant.Project.executeSortedTargets(Project.java:1329)
	at org.apache.tools.ant.helper.SingleCheckExecutor.executeTargets(SingleCheckExecutor.java:38)
	at org.apache.tools.ant.Project.executeTargets(Project.java:1181)
	at org.apache.tools.ant.taskdefs.Ant.execute(Ant.java:416)
	at org.apache.tools.ant.taskdefs.CallTarget.execute(CallTarget.java:105)
	at org.apache.tools.ant.UnknownElement.execute(UnknownElement.java:288)
	at sun.reflect.GeneratedMethodAccessor2.invoke(Unknown Source)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25)
	at java.lang.reflect.Method.invoke(Method.java:597)
	at org.apache.tools.ant.dispatch.DispatchUtils.execute(DispatchUtils.java:105)
	at org.apache.tools.ant.Task.perform(Task.java:348)
	at org.apache.tools.ant.taskdefs.Sequential.execute(Sequential.java:62)
	at com.cdmtech.tools.ant.task.conditional.IfSet.execute(IfSet.java:48)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:39)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25)
	at java.lang.reflect.Method.invoke(Method.java:597)
	at org.apache.tools.ant.dispatch.DispatchUtils.execute(DispatchUtils.java:105)
	at org.apache.tools.ant.TaskAdapter.execute(TaskAdapter.java:134)
	at org.apache.tools.ant.UnknownElement.execute(UnknownElement.java:288)
	at sun.reflect.GeneratedMethodAccessor2.invoke(Unknown Source)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25)
	at java.lang.reflect.Method.invoke(Method.java:597)
	at org.apache.tools.ant.dispatch.DispatchUtils.execute(DispatchUtils.java:105)
	at org.apache.tools.ant.Task.perform(Task.java:348)
	at org.apache.tools.ant.Target.execute(Target.java:357)
	at org.apache.tools.ant.Target.performTasks(Target.java:385)
	at org.apache.tools.ant.Project.executeSortedTargets(Project.java:1329)
	at org.apache.tools.ant.Project.executeTarget(Project.java:1298)
	at org.apache.tools.ant.helper.DefaultExecutor.executeTargets(DefaultExecutor.java:41)
	at org.apache.tools.ant.Project.executeTargets(Project.java:1181)
	at org.apache.tools.ant.Main.runBuild(Main.java:698)
	at org.apache.tools.ant.Main.startAnt(Main.java:199)
	at org.apache.tools.ant.launch.Launcher.run(Launcher.java:257)
	at org.apache.tools.ant.launch.Launcher.main(Launcher.java:104)

The core dump is attached. It appears like the calculation of the binary path is failing in addIfAspect. This is due to ""name"" not containing ""typeName"" whereby causing the substring method to be called with -2. 

This exception appears most frequently when weaving with iajc, but does occur (oddly enough) less frequently in Eclipse/AJDT. My build is the 12 May 2008 development build.","weaver#src#org#aspectj#weaver#bcel#BcelWeaver.java#void#addIfAspect#byte[],String,List;weaver#src#org#aspectj#weaver#bcel#BcelWeaver.java#boolean#accept#File",https://bugs.eclipse.org/bugs/show_bug.cgi?id=233497,https://github.com/eclipse/org.aspectj/commit/93b7bed,93b7bedd6e367f07cf74782b6d367b9f6f418698,f0142758d0b83904bd648dddf270199777d5ec6c,fully localized
115,2008-05-18 17:23 EDT by,ClassFormatError during LTW using annotation approach,"The following exception is obtained when using the annotation approach and load-time weaving:

[AppClassLoader@1f12c4e] info AspectJ Weaver Version 1.5.4 built on Thursday Dec 20, 2007 at 13:44:10 GMT
[AppClassLoader@1f12c4e] info register classloader sun.misc.Launcher$AppClassLoader@1f12c4e
[AppClassLoader@1f12c4e] info using configuration /H:/temp/aspectj_bug/scratch/classes/scratch/aop/annotationbug/aspect/aop-bug.xml
[AppClassLoader@1f12c4e] info register aspect scratch.aop.annotationbug.aspect.BugAspect
doSomething()
Exception in thread ""main"" java.lang.ClassFormatError: Code attribute in native or abstract methods in class file scratch/aop/annotationbug/extra/SubClass
	at java.lang.ClassLoader.defineClass1(Native Method)
	at java.lang.ClassLoader.defineClass(ClassLoader.java:620)
	at java.security.SecureClassLoader.defineClass(SecureClassLoader.java:124)
	at java.net.URLClassLoader.defineClass(URLClassLoader.java:260)
	at java.net.URLClassLoader.access$000(URLClassLoader.java:56)
	at java.net.URLClassLoader$1.run(URLClassLoader.java:195)
	at java.security.AccessController.doPrivileged(Native Method)
	at java.net.URLClassLoader.findClass(URLClassLoader.java:188)
	at java.lang.ClassLoader.loadClass(ClassLoader.java:306)
	at sun.misc.Launcher$AppClassLoader.loadClass(Launcher.java:276)
	at java.lang.ClassLoader.loadClass(ClassLoader.java:251)
	at java.lang.ClassLoader.loadClassInternal(ClassLoader.java:319)
	at scratch.aop.annotationbug.extra.BugOther.getSubClass(BugOther.java:22)
	at scratch.aop.annotationbug.main.BugMain.somethingElse(BugMain.java:36)
	at scratch.aop.annotationbug.main.BugMain.doSomething(BugMain.java:30)
	at scratch.aop.annotationbug.main.BugMain.execute(BugMain.java:24)
	at scratch.aop.annotationbug.main.BugDriver.doExecute(BugDriver.java:27)
	at scratch.aop.annotationbug.main.BugDriver.main(BugDriver.java:21)

The same advice logic does not result in a ClassFormatError when using the Aspect approach, it only appears using the annotation approach.

Unfortunately we have not been able to track down exactly why the above Error occurs but have attached a test case that manifests it.

To run simply use the runtime configuration on the BugDriver main():

-Dorg.aspectj.weaver.loadtime.configuration=""scratch/aop/annotationbug/aspect/aop-bug.xml""

Along with the AspectJ Load-Time Weaver Agent.

The above occurs with both AspectJ 1.5.4 and AspectJ 1.6.0. Interestingly when using the aspectj 1.6.0 weaver, the AppClassLoader log still indicates ""1.5.4"".",weaver#src#org#aspectj#weaver#bcel#BcelClassWeaver.java#void#createBridgeMethod#BcelWorld,https://bugs.eclipse.org/bugs/show_bug.cgi?id=232712,https://github.com/eclipse/org.aspectj/commit/f014275,f0142758d0b83904bd648dddf270199777d5ec6c,2cb78e1ec067d44db32f71021c4d43bed243c624,not localized
